Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"19-03-2024 , 09:59",52.62097803410143,-0.0937655009329319,E,Major Pothole,Moderate Pothole,Wisbech Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240319095943953_52.62097803410143_-0.0937655009329319_E_42.2_11.45_1705.52_peterboroughadmin_11_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240319095943953_52.62097803410143_-0.0937655009329319_E_42.2_11.45_1705.52_peterboroughadmin_.jpg
"19-03-2024 , 09:57",52.62122953310609,-0.10975792072713375,E,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",The Causeway,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240319095712946_52.62122953310609_-0.10975792072713375_E_41.1_11.07_584.51_peterboroughadmin_11_7_4_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240319095712946_52.62122953310609_-0.10975792072713375_E_41.1_11.07_584.51_peterboroughadmin_.jpg
"18-03-2024 , 09:15",52.62422698549926,-0.26427176780998707,N,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318091547715_52.62422698549926_-0.26427176780998707_N_41.7_11.08_49.6_peterboroughadmin_11_7_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318091547715_52.62422698549926_-0.26427176780998707_N_41.7_11.08_49.6_peterboroughadmin_.jpg
"18-03-2024 , 09:24",52.62426468310878,-0.26418916415423155,S,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318092452738_52.62426468310878_-0.26418916415423155_S_59.6_8.08_5424.62_peterboroughadmin_10_11_7_7_7_7_4_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318092452738_52.62426468310878_-0.26418916415423155_S_59.6_8.08_5424.62_peterboroughadmin_.jpg
"18-03-2024 , 09:21",52.636581156402826,-0.25044456124305725,S,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking, Minor Alligator",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318092159775_52.636581156402826_-0.25044456124305725_S_42.4_11.53_3762.29_peterboroughadmin_10_11_7_1_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318092159775_52.636581156402826_-0.25044456124305725_S_42.4_11.53_3762.29_peterboroughadmin_.jpg
"18-03-2024 , 09:17",52.636656048707664,-0.2504106145352125,N,Major Pothole,"Moderate Pothole, Minor Pothole, Minor Longitudinal Cracking",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318091735223500_52.636656048707664_-0.2504106145352125_N_52.5_7.18_1725.63_peterboroughadmin_11_10_7_7_7_7_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318091735223500_52.636656048707664_-0.2504106145352125_N_52.5_7.18_1725.63_peterboroughadmin_.jpg
"18-03-2024 , 09:17",52.63745203614235,-0.24951551109552383,N,Major Pothole,"Moderate Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318091742731_52.63745203614235_-0.24951551109552383_N_51.7_7.4_1833.07_peterboroughadmin_11_4_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318091742731_52.63745203614235_-0.24951551109552383_N_51.7_7.4_1833.07_peterboroughadmin_.jpg
"18-03-2024 , 10:42",52.63769548851997,-0.19583855755627155,E,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318104239715_52.63769548851997_-0.19583855755627155_E_3.3_3.13_11050.96_peterboroughadmin_11_7_4_7_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318104239715_52.63769548851997_-0.19583855755627155_E_3.3_3.13_11050.96_peterboroughadmin_.jpg
"18-03-2024 , 10:27",52.63996493071318,-0.2157298196107149,W,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318102722207000_52.63996493071318_-0.2157298196107149_W_46.9_6.53_2456.87_peterboroughadmin_11_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318102722207000_52.63996493071318_-0.2157298196107149_W_46.9_6.53_2456.87_peterboroughadmin_.jpg
"18-03-2024 , 09:20",52.64218018390238,-0.244186045601964,S,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Alligator",Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318092058730_52.64218018390238_-0.244186045601964_S_40.4_10.69_3009.16_peterboroughadmin_11_7_7_1_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318092058730_52.64218018390238_-0.244186045601964_S_40.4_10.69_3009.16_peterboroughadmin_.jpg
"18-03-2024 , 10:38",52.64280861709267,-0.23981421254575253,E,Major Pothole,"Severe Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking, Minor Alligator",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318103820212000_52.64280861709267_-0.23981421254575253_E_47.4_6.41_8016.29_peterboroughadmin_12_4_7_1_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318103820212000_52.64280861709267_-0.23981421254575253_E_47.4_6.41_8016.29_peterboroughadmin_.jpg
"18-03-2024 , 09:19",52.64317503198981,-0.24315766990184784,N,Major Pothole,Moderate Pothole,Werrington Bridge Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318091933778_52.64317503198981_-0.24315766990184784_N_9.6_3.33_2604.68_peterboroughadmin_11_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318091933778_52.64317503198981_-0.24315766990184784_N_9.6_3.33_2604.68_peterboroughadmin_.jpg
"18-03-2024 , 10:29",52.643188149668276,-0.24303998798131943,W,Major Pothole,"Minor Pothole, Moderate Pothole",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318102940211000_52.643188149668276_-0.24303998798131943_W_57.0_7.82_4339.68_peterboroughadmin_10_11_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318102940211000_52.643188149668276_-0.24303998798131943_W_57.0_7.82_4339.68_peterboroughadmin_.jpg
"18-03-2024 , 10:37",52.64373867306858,-0.2473508846014738,E,Major Pothole,"Moderate Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318103739705_52.64373867306858_-0.2473508846014738_E_29.7_8.65_7493.77_peterboroughadmin_11_4_7_4_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318103739705_52.64373867306858_-0.2473508846014738_E_29.7_8.65_7493.77_peterboroughadmin_.jpg
"18-03-2024 , 10:37",52.643728740513325,-0.24722926318645477,E,Major Pothole,"Severe Pothole, Minor Longitudinal Cracking",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318103740705_52.643728740513325_-0.24722926318645477_E_28.6_8.24_7502.0_peterboroughadmin_12_7_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318103740705_52.643728740513325_-0.24722926318645477_E_28.6_8.24_7502.0_peterboroughadmin_.jpg
"18-03-2024 , 10:36",52.64418157283217,-0.2509789075702429,E,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Thorney Road,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/Markred/20240318103619706_52.64418157283217_-0.2509789075702429_E_19.7_5.84_7245.89_peterboroughadmin_11_7_.jpg,https://platform.roadmetrics.ai/peterborough_city_council_03_2024_1/raw/20240318103619706_52.64418157283217_-0.2509789075702429_E_19.7_5.84_7245.89_peterboroughadmin_.jpg
